brand_slug,brand_id,phone_id,phone_name,phone_url,image_url,listing_page_url,scraped_at_utc,announced_year,status,os,chipset,cpu,gpu,display_size_in,display_resolution,display_refresh_hz,battery_mah,charging_w,ram_options_gb,storage_options_gb,main_camera_mp,selfie_camera_mp,has_5g,has_nfc,has_esim,has_sd_slot,price_text
xiaomi,80,14507,Xiaomi Poco X8 Pro Max,https://m.gsmarena.com/xiaomi_poco_x8_pro_max_5g-14507.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-x8-pro-max.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 17","Android 16, HyperOS 3",Mediatek Dimensity 9500s (3 nm),Octa-core (1x3.73 GHz Cortex-X925 & 3x3.3 GHz Cortex-X4 & 4x2.4 GHz Cortex-A720),Immortalis-G925 MC12,6.83,1280x2772,120,8500,100,12,12|256|512,50,20,1,1,1,0,$ 499.50 / € 439.90 / £ 379.00
xiaomi,80,14039,Xiaomi Redmi 15C,https://m.gsmarena.com/xiaomi_redmi_15c_5g-14039.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-15c.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 18","Android 15, up to 2 major Android upgrades, HyperOS 2",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.9,720x1600,120,6000,33,4|6|8,4|6|8|128|256,50,8,1,1,0,1,€ 99.00 / £ 112.50
xiaomi,80,14565,Xiaomi Redmi 15a,https://m.gsmarena.com/xiaomi_redmi_15a_5g-14565.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-15a.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 03","Android 16, HyperOS 3, up to 4 major Android upgrades",Unisoc T8300 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.9,720x1600,120,6300,15,4|6,4|6|64|128,32,8,1,0,0,1,About 120 EUR
xiaomi,80,14623,Xiaomi Redmi A7,https://m.gsmarena.com/xiaomi_redmi_a7-14623.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-a7-4g.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 24","Android 15, up to 2 major Android upgrades",Unisoc T7250 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,6.88,720x1640,120,5200,15,3,3|64,13,8,0,0,0,1,"₹ 10,499"
xiaomi,80,14616,Xiaomi Redmi A7 Pro,https://m.gsmarena.com/xiaomi_redmi_a7_pro_5g-14616.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-a7-pro-5g_.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 15","Android 16, up to 4 major Android upgrades, HyperOS 3",Unisoc T8300 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.9,720x1600,120,6300,15,4|6,4|6|64|128,32,8,1,0,0,1,About 150 EUR
xiaomi,80,14463,Xiaomi Redmi A7 Pro 4G,https://m.gsmarena.com/xiaomi_redmi_a7_pro-14463.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-a7-pro.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, March 13","Android 16, HyperOS 3",Unisoc T7250 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,6.9,720x1600,120,6000,15,4,4|64|128,13,8,0,0,0,1,"$ 129.50 / ₹ 11,499"
xiaomi,80,14280,Xiaomi Redmi K90,https://m.gsmarena.com/xiaomi_redmi_k90_5g-14280.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-90.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 23","Android 16, HyperOS 3",Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,6.59,1156x2510,560,7100,100,12|16,12|16|256|512|1024,50,20,1,1,0,0,About 350 EUR
xiaomi,80,14618,Xiaomi Redmi K90 Max,https://m.gsmarena.com/xiaomi_redmi_k90_max_5g-14618.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k90-max.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 21","Android 16, HyperOS 3",MediaTek Dimensity 9500 (3nm),Octa-core (1x4.21 GHz C1-Ultra & 3x3.5 GHz C1-Premium & 4x2.7 GHz C1-Pro),Mali-G1 Ultra MC12,6.83,1280x2772,165,8550,100,12|16,12|16|256|512|1024,50,20,1,1,0,0,About 440 EUR
xiaomi,80,14252,Xiaomi Redmi K90 Pro Max,https://m.gsmarena.com/xiaomi_redmi_k90_pro_max_5g-14252.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k90-pro-max.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 23","Android 16, HyperOS 3",Qualcomm SM8850-AC Snapdragon 8 Elite Gen 5 (3 nm),Octa-core (2x4.6 GHz Oryon V3 Phoenix L + 6x3.62 GHz Oryon V3 Phoenix M),Adreno 840,6.9,1200x2608,560,7560,100,12|16,12|16|256|512|1024,50,32,1,1,0,0,About 500 EUR
xiaomi,80,14328,Xiaomi Redmi Note 15,https://m.gsmarena.com/xiaomi_redmi_note_15_5g_(global)-14328.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-15-global.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2026, January 06","Android 15, up to 4 major Android upgrades, HyperOS 2",Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,6.77,1080x2392,120,5520,45,6|8|12,6|8|12|128|256|512,108,20,1,1,0,1,"$ 257.00 / € 219.90 / £ 189.00 / ₹ 19,990"
xiaomi,80,14323,Xiaomi Redmi Note 15 4G,https://m.gsmarena.com/xiaomi_redmi_note_15-14323.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-15-4g-global.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2026, January 06","Android 15, up to 4 major Android upgrades, HyperOS 2",Mediatek Helio G100 Ultra (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.77,1080x2392,120,6000,33,6|8,6|8|128|256|512,108,20,0,1,0,1,"$ 199.50 / € 175.00 / £ 146.00 / ₹ 19,990"
xiaomi,80,14327,Xiaomi Redmi Note 15 Pro,https://m.gsmarena.com/xiaomi_redmi_note_15_pro_5g_(global)-14327.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-15-pro-global.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2026, January 06","Android 15, up to 4 major Android upgrades, HyperOS 2",Mediatek Dimensity 7400 Ultra (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.83,1280x2772,120,6580,45,8|12,8|12|128|256|512,200,20,1,1,1,0,$ 335.00 / € 349.00 / £ 274.50
xiaomi,80,14330,Xiaomi Redmi Note 15 Pro 4G,https://m.gsmarena.com/xiaomi_redmi_note_15_pro_(global)-14330.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-15-pro-4g-global.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2026, January 06","Android 15, up to 4 major Android upgrades, HyperOS 2",Mediatek Helio G200 Ultra (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2 (1.1GHz),6.77,1080x2392,120,6500,45,8|12,8|12|256|512,200,32,0,1,0,1,"$ 271.01 / € 264.99 / £ 219.00 / ₹ 31,999"
xiaomi,80,14326,Xiaomi Redmi Note 15 Pro+,https://m.gsmarena.com/xiaomi_redmi_note_15_pro+_5g_(global)-14326.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-15-pro-plus-global.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, December 25","Android 15, up to 4 major Android upgrades, HyperOS 2",Qualcomm SM7635-AC Snapdragon 7s Gen 4 (4 nm),Octa-core (1x2.7 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520),Adreno 810,6.83,1280x2772,120,6500,100,8|12,8|12|256|512,200,32,1,1,1,0,"$ 372.00 / € 429.90 / £ 296.00 / ₹ 37,999"
xiaomi,80,14571,Xiaomi Redmi Note 15 Special,https://m.gsmarena.com/xiaomi_redmi_note_15_special_edition_5g-14571.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-15-special-edition-.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 07","Android 15, up to 4 major Android upgrades, HyperOS 3",Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,6.77,1080x2392,120,5800,45,6|8,6|8|128|256,50,20,1,0,0,1,About 190 EUR
xiaomi,80,14598,Xiaomi Redmi R70,https://m.gsmarena.com/xiaomi_redmi_r70_5g-14598.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-r70.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 15","Android 16, HyperOS 3",Unisoc T8300 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.9,720x1600,120,6000,15,4|6|8,4|6|8|128|256,13,8,1,0,0,1,About 200 EUR
xiaomi,80,14600,Xiaomi Redmi R70m,https://m.gsmarena.com/xiaomi_redmi_r70m_5g-14600.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-r70.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 15","Android 16, HyperOS 3",Unisoc T8300 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.9,720x1600,120,6300,15,6|8|12,6|8|12|128|256,13,8,1,0,0,1,About 220 EUR
xiaomi,80,14454,Xiaomi Redmi Turbo 5,https://m.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-turbo-5.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 29","Android 16, HyperOS 3",Mediatek Dimensity 8500 Ultra (4 nm),Octa-core (1x3.4 GHz Cortex-A725 & 3x3.2 GHz Cortex-A725 & 4x2.2 GHz Cortex-A725),Mali-G720 MC8,6.59,1268x2756,120,7560,100,12|16,12|16|256|512,50,20,1,1,0,0,About 240 EUR
xiaomi,80,14453,Xiaomi Redmi Turbo 5 Max,https://m.gsmarena.com/xiaomi_redmi_turbo_5_max_5g-14453.php,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-turbo-5-max.jpg,https://m.gsmarena.com/xiaomi-phones-80.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 29","Android 16, HyperOS 3",Mediatek Dimensity 9500s (3 nm),Octa-core (1x3.73 GHz Cortex-X925 & 3xX.X GHz Cortex-X4 & 4xX.X GHz Cortex-A720),Immortalis-G925 MC12,6.83,1280x2772,120,9000,100,12|16,12|16|256|512|1024,50,20,1,1,0,0,About 260 EUR
